시장명,별점,리뷰
제주시 제주시동문공설시장,,[]
제주시 동문시장,3.5,"['횟집 가서 비싼 회 사먹을 바에야 여기 들러서 포장 회나 먹거리 사들고 숙소로 가는거 추천합니다. 여기서 사왔던 족발도 가격대비 맛있었어요', '고등어회는 비려서 싫어하는데\n사장님 추천으로 속는셈치고 사봤는데 너무 맛있었어요\n마감시감에 가면 더 ...더보기', '동문시장 은\n\n사랑분식 한진상회 강츄', '굿굿이요 굿굿이요 굿굿이요 굿굿이요', '먹을만한곳도 많고 재밌는 공간임.', '주차자리가\n많지않아서 힘듬..!', '평일에 갔는데 사람이 넘 바글바글 ㅠㅠ 치였어요.... 음식물 먹고 다니던 분이랑 부딪혀서 묻음 \n흑돼지오겹말이 노맛이었고 문어는...더보기', '제주 시내보다 많이 싸네여.', '오메기떡 사러 방문한 제주동문시장입니다. 요즘은 배달도 가능해 크게 문제 없지만 이왕 제주여행 오셨다면 동문시장 들리셔서 직접 먹어보고 구매하시는거 추천드려요 ^.^', '다른건 모르겠는데 이건 진짜 죽어도 먹지마세요 ㅋㅋㅋ 아마 만든지 한 4일은 된듯 모찌가 굳어서 딱딱함..대체로 여기서 쇼맨쉽하는 젊은 남자애들이 파는건 먹지마셈']"
제주시 제주칠성로상점가,,[]
제주시 신산시장,,[]
제주시 함덕오일시장,3.6,"['시장이너무작네요ㅠ 굳이 구경하신다면 3분안에 한바퀴돌고 끝입니다', '작은 규모의 오일장..먹을 만한 것도 없음..\n장보기나 식사는 시내 쪽에서 ..^^', '오일장이라기엔 좀 작네요', '생각보다 작은 시장이였어요. 친절하셨어요.', '조그마한 재래 시장이지만\n정감가고', '짱이에요 재미있는 추억이 있는 곳이에요', '여기 식당 음식맛이 좋아서 자주가죠!\n매년 12월 31일에는 오픈한다네요 대신 신정인 1/1에는\n휴무래요~~', '문어 사서 문어라면, 문어순두부 잘해먹었어요 :)', '12시전에 가야해요 12시부턴 파장분위기.. 시장  아주 작고 장보기용 시장이지 구경거리는 없습니다. 시장안 국밥집에 순대국밥 맛있어요. 근데 ""순대국밥 주세요"" 했는데 ...더보기', '규모가 작아서 관광객에게는 안맞을 수 있지만 저는 다녀본 오일장 중 야채나 생선 가격은 여기가 제일 싸서 좋네요. 진짜 동네사람들이 장보러 오는곳입니다. 제주 표고버섯, 딱새우, 갈치 신선한 제주산 물...더보기', '뭐 살게 없을 만큼 작음', 'ㅋㅋㅋㅋ 진짜 별거없어요ㅠ', '1.6일']"
제주시 한림민속오일시장,3.5,"['아기 먹을거 추천해달라고 했는데 이런걸 주셨네요\n어쩐지 비닐에 꽁꽁 싸져있더라구요 잘 확인하고 구매하세요 살다살다 이런 한라봉은 처음 보네요', '4.9일', '시장 안에 김밥집 맛있었어요\n계라니 김밥 아이들이 잘 먹었네요\n익은 김치 사러 갔는데 김치가 없어 아쉬웠어요', '귤이 맛없어요...무게 물어보는데 못생긴 귤 바구니 봉지에 담아 강매...맛이라도 있다면 좋았을텐데, 시장에 익숙하지 않으신 분들은 기분 안좋을 수 있으니 방문 안하시는걸 추천합니다.', '오일장인데 가격은 싸지 않아요.', '생각보다 규모가 작고 날씨가 더워서 그런지 상품상태가 별로 안좋았어요ㅠ', '분식도 팔고 몸국 고등어구이 등등 있구요. 구경하는 재미가 있어요. 저는 여행자인데 시장 구경 좋아해서 좋았어요. 4,9일', '여행자에게는 굳이 갈 필요 없는 곳.', '한림 오일장 날짜 끝자리 4. 9.', '“마”가 쭉 선반에 있는데 사람은 없고 옆에 저울이 있길래 구입하려고 무게를 달아봤더니 덩치큰 할머니가 갑자기 나타나서 남의 물건을 만지냐며 소리치고 주먹으로 어깨를 때렸어요(멍이 들 정도로요) 무게를 알...더보기', '식재료가 맛있고 신선, 저렴합니다', '선돌식당', '- 신선한 채소\n- 과일 성공율은 케바케 같음\n- 김밥 ...더보기', '조물케식당 너무맛있어요!']"
제주시 한림매일시장,1.5,"['순대는 맛있는데 레드향은 말라 비틀어지고 맛이 없었습니다... 맛도 없는데 그리 저렴하지도 않고 시장이라고 하기엔 많이 작아요.', ""시장이 왜 인기가 없는가를 증명하는 곳이다.\n'맛 없으면 돈 안받는다고  맛있다'는 읍소(?)문구가 난잡하게 젹혀있는 식당...\n음식맛은고사...더보기"", '시장음식 이것저것 사먹고 싶었는데 규모도 엄청작고 문제는 사먹을게 없어요...사람도 없고 근처에 업소있고 대낮에 술마신 아저씨들이 돌아다니시고 무서웠네요']"
제주시 화북종합시장,3.9,"['족발 맛있어요!!', '소규모 동네시장, 관광객은 굳이 안가도 될듯한 곳이예요.', '맛있고 좋은데 안여는 가게도 많고 너무 빨리 닫아요', '(23년 겨울에 이용) 골목 안 길 건너 공영주차장 있슴. 할망?김밥 비추. 주문하니 싸시던데 그건 안 주시고 싸놓은 차가운걸 주시네? 카드 드리니 벽쪽으로 돌아서 단말기가 자꾸 안 된다.....더보기', '보통..', '여기 김밥집 고기김밥 너무 맛있음', '맛난가게많음  이라 생각했지만 .. 글쎄']"
김포시 양곡시장,2.5,['ㅋ']
창원시 양곡시장,,[]
동두천시 중앙시장,4,"['동두천 중앙시장에 족족을 남겨봅니다.\n그리 크지 않은 시장은 여느 재래시장 처럼 조용합니다. 요즘 경기가 안좋다는걸 체감할수 있죠...더보기', '서울에서 조금 먼 것이 아쉽지만, 주차무료에 다양한 먹거리를 좋은 가격에 만날수 있는곳.', '시장 안에 순대국집 원분식 \n떡볶이 핵존맛']"
안성시 중앙시장,3,['규모 작아요.']
안양시 중앙시장,4,"['이것 저것 다 있네요', '안양시 내 가볼만한 시장입니다', '?? 규모가 제법 크고 먹거리 생각보다 많아서 둘러볼만 함.\n\n?? 전통 시장 자체가 사양산업임은...더보기', '맛난게 가득 ㅎ', '주차 빼고 다좋음 특히 모든 사장님이 찬절합니다.', '칼국수 맛나는데, 뭔가 좀 부족한듯,', '개고기 판매 그만하세요\n골목길 들어서다 기분 더러워집니다', '근방에 살아 자주 어머니랑 방문합니다\n명절전이라 사람도 많아 따로 장보는 상황서 잠시 옷가게 옆 공간에 짐 두고 있는데 가...더보기', '안양에 자랑 중앙시장 최곱니다\n물건 싱싱하고 가격도 좋고 너무좋아요', '신용카드 사절\n현금환영']"
동구 중앙시장,2,"['80년대만 해도 한복이나 예물같은 혼수용품 판매로 결혼, 이사 시즌 때마다 북적거리던 곳이었다고 합니다. 활기 넘치는 골목이었다는듯 상권이 길게 형성돼 있습니다...더보기']"
청주시 중앙시장,4.5,[]
순천시 중앙시장,3.7,"['시장분들은 너무 친절하고 좋은데\n관광목적으로 가긴 좀 아쉬워요 \n유명한 웃장 아랫장 5일장 시장 가는게 좋을 것...더보기', 'great place for street foodies', '다이소도 있고 옷집도 있고  빵집도 있고\n시간날때마다 가요', '한바퀴 둘러보아요\n옥천수변산책로가 탐나요 걷고싶은길 이예요 주변에 혼식아침밥 가능한곳찾는데 ...더보기', '위생 신경써줬음 좋겠어요.. 시장 좋아하는데 발길이 안 가요..ㅜ']"
여수시 중앙시장,1.5,[]
익산시 중앙시장,5,"['너무 좋아 \n튀김에 떡볶이 먹었는데\n아가다루듯 챙겨주시늕사장님 ...더보기', '제가 겪은 매일시장 상인분들은 다 친절하십니당!! 코로나때문에 힘들어서 그렇지ㅠ 조금이라도 대화를 나눠보면 각자 장사철학도 있고 사장님들끼리도 친하시고 화기애애한...더보기']"
김천시 중앙시장,,[]
북구 중앙시장,5,"['크림이 부드럽고, 시원한 느낌이라서 생일케익으로 자주 먹어요.']"
중구 중앙시장,3.6,"['화장실 찌린내 진동~', '먹거리 풍부하고 볼거리 많고 사람 많아요', 'ㅎㅎㅎ', '불친절, 위생, 현금장사, 비쌈..', '너무 좋았습니다', '낡고 오래됐다고 힙한건 아니잖아요...? 너무 더럽고 가격도 비싸고 다시는 못 갈 곳', '굿', '기름없는 찹쌀호떡이 궁금해 줄 섰습니다.~신당역중앙시장 처음인데\n광장시장 못지 않은 곳이 계속 오가는 오토바이와 휴지없는공용화장실\n때문에 너무너무너무 아쉬...더보기', '재래시장 구경 잘하고 왔습니다. 먹거라도 좋았구요']"
창원시 중앙시장,3,['진짜 중앙시장 안에 칼국수 집들 장사 자기 멋대로 하네 ㅡㅡ \n칼국수 먹으러 왔다고 하니까 자기 쉬면 손님오고 하냐고 한숨 푹 쉬면서 불만스럽게 말하는데 보면 내가 무슨 말...더보기']
강릉시 중앙시장,3.9,"['거의 모든 가게가 웨이팅 있었어요 인기 대박\n공영주차장 이용 가능', '좋은 점 못느낌.. 시장 정비, 상인 표정관리, 생각보다 물가 비쌈, 주차장 불편...더보기', '강릉시장 공영주차장\n최초30분에 600원\n10분당 30...더보기', '사람 너무 많드아..', '누룽지오징어순대, 김치말이삼겹은 꼭 드세요~!! 그외에도 만두랑 튀김 곳곳에 칼국수집 있어서 이것저것 먹기 좋...더보기', '해산물 먹을거면 주문진풍물시장 가세요', '오징어 순대 맛있다..ㅎㅎ', '먹거리도다양하고벤치에앉아서먹울수도있고넘좋아요', '끼아아아아아아아아악']"
강남구 강남시장,4.3,"['가성비 최고에 맛도 좋음', '모듬전에 있는 동그랑땡이 맛있다. 알밤막걸리를 추천.']"
성남시 신흥시장,3.4,"['시장 없음. 1층에 떡집, 마트 끝', '시장이 아예 없음', '좋아요', '좋아요~']"
용산구 신흥시장,4.2,"['꽤 괜찮은 거리들. 해외 감성. 좀더 넓으면 좋았을텐데!', '외국친구들 올때마다 데려가는 곳!\n분위기깡패+옆에 남산뷰+서울전망뷰+바로옆에 ㄹㅇ 존맛...더보기', '그냥 저냥 직장인들이 가끔 콧바람 넣기 좋은곳', 'Unique place in Seoul', '아케이드와 적벽돌 건물들의 조화가 예쁘다. 데이트코스로 분위기는 합격이나 교통이나 물가 상태가 안좋음.', 'Very unique', ""알탕집 없어졌나요? 지도상에 안나오네요? 백종원의 골목식당에 나온 '시장횟집'"", '주말엔 사람이 너무너무너무 많습니다\n매장은 대부분 협소하기이 웨이팅 필수불가결,,\n인테리어 힙...더보기', '한번 쭉 둘러만봐도 좋아요. 웨이팅은 대체적으로 있는편.', '품목도 많고 가격도 저렴해요\n특히 과일이 질도 좋고 맛도 좋고 가격도 착해서 마트말고 시장을 많이 애용합니다!', 'VinVin가려고했는데 키친이 클로징 되서 일하시는 직원분이 길바닥추천해주셔서 길바닥에서 데낄라랑 와인마시고 분위기 흠뻑 젖어서 왔어요. 담번에 한국나오면 VinVin 꼭 방문하려...더보기', '분위기 좋은 식당도 많고 좋았습니다.', '잘 꾸며놓긴 했는데 공기가 너무 안좋음 \n순환이 잘 안되는 느낌\n\n카페랑 식당 공간이 협소해서...더보기', '팩트체크\n\n\n안녕하세요? 팩트체크 마포건달입니다. \n오늘은 밤이 되면 신비로운 공간이 되는 곳, 서울 용산...더보기']"
중구 신흥시장,4.2,"['꽤 괜찮은 거리들. 해외 감성. 좀더 넓으면 좋았을텐데!', '외국친구들 올때마다 데려가는 곳!\n분위기깡패+옆에 남산뷰+서울전망뷰+바로옆에 ㄹㅇ 존맛...더보기', '그냥 저냥 직장인들이 가끔 콧바람 넣기 좋은곳', 'Unique place in Seoul', '아케이드와 적벽돌 건물들의 조화가 예쁘다. 데이트코스로 분위기는 합격이나 교통이나 물가 상태가 안좋음.', 'Very unique', ""알탕집 없어졌나요? 지도상에 안나오네요? 백종원의 골목식당에 나온 '시장횟집'"", '주말엔 사람이 너무너무너무 많습니다\n매장은 대부분 협소하기이 웨이팅 필수불가결,,\n인테리어 힙...더보기', '한번 쭉 둘러만봐도 좋아요. 웨이팅은 대체적으로 있는편.', '품목도 많고 가격도 저렴해요\n특히 과일이 질도 좋고 맛도 좋고 가격도 착해서 마트말고 시장을 많이 애용합니다!', 'VinVin가려고했는데 키친이 클로징 되서 일하시는 직원분이 길바닥추천해주셔서 길바닥에서 데낄라랑 와인마시고 분위기 흠뻑 젖어서 왔어요. 담번에 한국나오면 VinVin 꼭 방문하려...더보기', '분위기 좋은 식당도 많고 좋았습니다.', '잘 꾸며놓긴 했는데 공기가 너무 안좋음 \n순환이 잘 안되는 느낌\n\n카페랑 식당 공간이 협소해서...더보기', '팩트체크\n\n\n안녕하세요? 팩트체크 마포건달입니다. \n오늘은 밤이 되면 신비로운 공간이 되는 곳, 서울 용산...더보기']"
성남시 현대시장,4.4,"['주차 편하고 시장이 깨끗해서 좋아요~\n시장이 좀 작긴 하지만 시장떢볶이도 맛나 보이고 사천원짜장이랑 칼국수 집도 맛집이랍니다.', '시장에서 여러 번 닭을 구입했는데, 두 군데 다 결제 시 닭손질 한 그 손으로 카드 받아서 결제하는데 닭손질 시에는 장갑 착용 하시던가 하시고 손님 카드는 깨끗한 손으로 만져야 하지 않겠습...더보기']"
성남시 현대시장2,,[]
동구 현대시장,4.3,"['상인 여러분 힘 내세요!', '대형 화재사고 발생. 2023.03,04  인천 송림오거리앞 현대시장', '별로']"
보령시 현대시장,,[]
수원시 역전시장,5,['품목수는 많은데 역전시장 A동 처음 이용 하시는분은 헷갈리기 좋아요 너무 복잡하게 만들어 났음']
