시장코드,시장명,지번주소,도로명주소,시도,시군구,시장개설주기,점포수,개설연도,취급품목,아케이드,엘리베이터/에스컬레이터,고객지원센터,스프링쿨러,화재감지기,유아놀이방,종합콜센터,고객휴게실,수유센터,물품보관함,자전거보관함,체육시설,간이도서관,쇼핑카트,외국인안내센터,고객동선통로,방송센터,문화교실,공동물류창고,시장전용고객주차장,교육장,회의실,자동심장충격기,공중화장실,주차장,위도,경도,전화번호
a51010008,국제시장,부산광역시 중구 신창동 4가,"부산광역시 중구 중구로 42, 3층",부산광역시,중구,매일,800,1948,의류+가정용품,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,35.10153726,129.0280722,051-245-7389
a51010019,아리랑거리,부산광역시 중구 신창동 3가 17-1,부산광역시 중구 중구로30번길 12,부산광역시,중구,매일,79,2002,민예품,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,35.10045891,129.0289644,051-246-0457
a51010012,신창상가,부산광역시 중구 신창동1가 19-2,부산광역시 중구 중구로34번길 21-1,부산광역시,중구,매일,48,1954,의류,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,35.10117719,129.0302005,051-246-0457
a51010010,만물의거리시장,부산광역시 중구 신창동4가 10-5,부산광역시 중구 국제시장 2길 24-1,부산광역시,중구,매일,80,1960,민예품,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,35.10148415,129.0285512,051-256-3156
a51010015,새영주시장,부산광역시 중구 영주동 20-16,부산광역시 중구 초량중로6번길 일원,부산광역시,중구,매일,58,1950,농산물+축산물+의류,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,35.11270202,129.0363088,051-463-8407
a51010020,영주시장,부산광역시 중구 영주동 595-3,부산광역시 중구 대영로242번길 3,부산광역시,중구,매일,40,1973,음식점,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,35.11164138,129.0373926,
a51010002,부산데파트,부산광역시 중구 중앙동7가 20-1,부산광역시 중구 중앙대로 1,부산광역시,중구,매일,90,1969,가공식품+골동품,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,35.0983104,129.0367073,051-246-0231
a51090024,반송큰시장,부산광역시 해운대구 반송2동 40-762,부산광역시 해운대구 윗반송로51번길 86,부산광역시,해운대구,매일,171,1970,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,35.23111721,129.1562096,051-544-9005
a51090004,반송골목시장,부산광역시 해운대구 반송동 250-371,부산광역시 해운대구 아랫반송로 39번길 18-1,부산광역시,해운대구,매일,70,1974,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,35.22429212,129.1503295,
a51090007,반여시장,부산광역시 해운대구 반여2동 1291 918,부산광역시 해운대구 재반로226번길 48,부산광역시,해운대구,매일,152,1979,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,35.19770132,129.1334243,
a51090026,반여2동상가시장,부산광역시 해운대구 반여2동 1291-1425,부산광역시 해운대구 해운대로61번길 95-83,부산광역시,해운대구,매일,75,2010,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,Y,N,35.19602122,129.129044,
a51090006,반여3동골목시장,부산광역시 해운대구 반여3동 1607-2,부산광역시 해운대구 재반로256번길 8,부산광역시,해운대구,매일,55,1975,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,35.19994225,129.1320557,
a51090013,우동종합상가시장,부산광역시 해운대구 우2동 1092 16,부산광역시 해운대구 해운대로383번길 37-10,부산광역시,해운대구,매일,51,1978,농산물+가공식품+의류+신발+가정용품+음식점,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,35.17067916,129.1388637,
a51090018,재송시장,부산광역시 해운대구 재송1동 1080-5,부산광역시 해운대구 재송1로60번길 16 서해재송아파트,부산광역시,해운대구,매일,68,1982,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,35.18658147,129.1236715,
a51090027,재송한마음시장,부산광역시 해운대구 재송동 1089-18,부산광역시 해운대구 재반로 81-20,부산광역시,해운대구,매일,67,2013,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.18607852,129.1246024,
a51090019,좌동재래시장,부산광역시 해운대구 좌동 892,부산광역시 해운대구 좌동로91번길 20,부산광역시,해운대구,매일,75,2005,농산물+가공식품+의류+가정용품+음식점,Y,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,35.1730639,129.1744627,051-703-3337
a51090021,해운대시장,부산광역시 해운대구 중1동 1394-193,부산광역시 해운대구 구남로41번길 22-1,부산광역시,해운대구,매일,108,1910,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,35.16140447,129.1623121,051-746-3001
a52020011,울산산업공구월드,울산광역시 남구 삼산동 1591-4 울산산업공구월드,울산광역시 남구 갈밭로 24 삼산동 ,울산광역시,남구,매일,286,1998,공구 컴퓨터,N,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.53578321,129.342636,052-266-8796
a52020007,신정상가시장,울산광역시 남구 신정동 634-10,울산광역시 남구 중앙로241번길 14-1,울산광역시,남구,매일,252,2005,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,35.54197244,129.3090699,052-274-7388
a52020008,신정평화시장,울산광역시 남구 신정동 1600-3 신정평화시장,울산광역시 남구 봉월로 67번길 17,울산광역시,남구,매일,57,2005,농산물+축산물+가공식품+의류+음식점+근린생활서비스,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.5383388,129.3035418,052-275-2868
a52020006,수암상가시장,울산광역시 남구 야음동 697-9,울산광역시 남구 수암로 128번길 12,울산광역시,남구,매일,83,2005,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.52697941,129.3207648,052-275-4041
a52020009,야음상가시장,울산광역시 남구 야음동 815-10,울산광역시 남구 수암로 244-6,울산광역시,남구,매일,60,2005,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,Y,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,35.52361147,129.3318662,052-265-0338
a52020010,울산번개시장,울산광역시 남구 야음동 375-55,울산광역시 남구 신선로184번길 46-1 야음동 ,울산광역시,남구,매일,96,2005,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,35.52023662,129.3367723,051-267-4080
a52020014,수암종합시장,울산광역시 남구 야음동 698-1,울산광역시 남구 수암로 124 야음동 ,울산광역시,남구,매일,54,2005,농산물+의류+신발+음식점+근린생활서비스,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,Y,N,35.52750443,129.3210053,052-266-5863
a52030001,남목마성시장,울산광역시 동구 동부동 310-2,울산광역시 동구 남목17길 9 동부동 ,울산광역시,동구,매일,125,1980,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,35.54272923,129.427385,
a52030006,동울산종합시장,울산광역시 동구 전하동 661-1,울산광역시 동구 진성14길 77 전하동 ,울산광역시,동구,매일,80,1983,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.50883546,129.4254273,
a52030002,대송농수산물시장,울산광역시 동구 화정동 167-15,울산광역시 동구 대송1길 49 화정동 ,울산광역시,동구,매일,82,1991,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.49947701,129.4212232,052-252-7344
a52030008,월봉시장,울산광역시 동구 화정동 647-2,울산광역시 동구 진성14길 94 전하동 ,울산광역시,동구,매일,143,1980,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,35.4947887,129.4240572,052-234-8997
a52040002,염포시장,울산광역시 북구 염포동 194-1,울산광역시 북구 새장터6길 4,울산광역시,북구,매일,37,1985,농산물+수산물+가공식품+의류+신발+가정용품+음식점,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,35.53552337,129.3907463,052-287-3666
a52040004,호계공설시장,울산광역시 북구 호계동 869-1 호계공설시장,울산광역시 북구 호계3길 17-11,울산광역시,북구,1일+6일,73,2000,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,35.62361423,129.3557466,052-295-7398
a52040005,화봉시장,울산광역시 북구 화봉동 448-2,울산광역시 북구 상방로 94,울산광역시,북구,매일,48,1996,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.5888166,129.3658234,
a52310008,봉계공설시장,울산광역시 울주군 두동면 봉계리 525,울산광역시 울주군 두동면 계명3길 9,울산광역시,울주군,4일+9일,18,1941,농산물+가공식품+음식점+근린생활서비스,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.71338182,129.1991738,
a52310005,언양공설시장,울산광역시 울주군 언양읍 남부리 336-20,울산광역시 울주군 언양읍 남부리 336-20 언양공설시장,울산광역시,울주군,2일+7일,57,1915,농산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.56280807,129.125824,
a52310006,언양종합상가시장,울산광역시 울주군 언양읍 남부리 124-2,울산광역시 울주군 언양읍 장터1길22,울산광역시,울주군,매일,89,1984,농산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,35.5637001,129.1256956,052-254-0896
b52310001,언양알프스시장,울산광역시 울주군 언양읍 남부리 124-2 매일시장상가,울산광역시 울주군 언양읍 장터1길 12-1,울산광역시,울주군,2일+7일,173,2011,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+근린생활서비스,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,35.5637023,129.1252897,051-254-5728
a52310003,덕신2차시장,울산광역시 울주군 덕신리429,울산광역시 울주군 온산읍 신온7길 69,울산광역시,울주군,5일+10일,23,1992,농산물+수산물+음식점,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,35.42934746,129.3100214,
a52310010,덕신1차시장,울산광역시 울주군 온산읍 덕신리 1280-21 덕신종합상설시장,울산광역시 울주군 온산읍 덕신리 1280-21,울산광역시,울주군,5일+10일,36,1991,농산물+수산물+가공식품,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,35.43524428,129.3093532,
a52310002,남창옹기종기시장,울산광역시 울주군 온양읍 남창리 146 남창옹기종기시장,울산광역시 울주군 온양읍 남창장터길 24,울산광역시,울주군,3일+8일,22,1916,농산물+수산물+가공식품+의류+신발+음식점,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.41669194,129.2827796,052-238-3260
a52310001,곡천공설시장,울산광역시 울주군 웅촌면 곡천리320-2,울산광역시 울주군 웅촌면 곡천동문길 20-22,울산광역시,울주군,1일+6일,,1932,농산물+수산물,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,Y,35.46589516,129.2099662,
a52310004,덕하시장,울산광역시 울주군 청량읍 상남리 578 덕하시장,울산광역시 울주군 청량읍 덕하장터길 9 덕하시장,울산광역시,울주군,2일+7일,57,1916,농산물+수산물+의류+가정용품+음식점,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,Y,35.49143644,129.3059918,
a52010004,병영시장,울산광역시 중구 남외동 257-1 병영시장,울산광역시 중구 병영로14,울산광역시,중구,매일,74,1970,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,35.57055602,129.3462842,
a52010005,선우시장,울산광역시 중구 남외동 385-3 선우시장 선화아파트,울산광역시 중구 곽남14길 37,울산광역시,중구,매일,64,1981,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.57119003,129.3421705,
a52010007,신울산종합시장,울산광역시 중구 반구동 100-1,울산광역시 중구 서원6길 11 반구동 ,울산광역시,중구,매일,69,1984,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,35.56123791,129.3373619,
a52010021,반구시장,울산광역시 중구 반구동 453-39,울산광역시 중구 반구정14길 13 반구동 ,울산광역시,중구,매일,86,2012,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,35.55806208,129.3442437,
a52010006,성남프라자,울산광역시 중구 성남동 190-239 성남프라자,울산광역시 중구 중앙3길 6,울산광역시,중구,매일,131,1992,축산물+의류+신발+가정용품,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.55451452,129.3175561,052-243-5678
a52010024,웰컴시티,울산광역시 중구 성남동 219-119,울산광역시 중구 젊음의2거리 29 성남동 ,울산광역시,중구,매일,120,2021,의류+신발+음식점+학원  미용,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,35.5532821,129.319792,052-716-2560
a52010011,중앙전통시장,울산광역시 중구 옥교동 275-4,울산광역시 중구 중앙시장 2길 옥교동 ,울산광역시,중구,매일,302,1974,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,35.55518019,129.3222945,052-246-6660
a52010018,옥골시장,울산광역시 중구 옥교동 125-13,울산광역시 중구 중앙시장길17-7,울산광역시,중구,매일,77,2010,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,35.55523949,129.3229578,052-242-0015
a52010010,우정시장,울산광역시 중구 우정동 285-1 우정시장아파트,울산광역시 중구 당산5길 10 우정동  우정시장아파트 ,울산광역시,중구,매일,100,1976,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,35.5545231,129.3100695,052-244-8222
a52010023,우정전통시장,울산광역시 중구 우정동 214-10,울산광역시 중구 당산4길 21,울산광역시,중구,5일+10일,108,2017,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,Y,N,35.55396087,129.3107259,052-248-0100
a52010013,태화종합시장,울산광역시 중구 태화동 36-13,울산광역시 중구 화진길 20-4,울산광역시,중구,5일+10일,159,1982,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,35.55419983,129.307414,052-211-7804
a52010001,울산시장,울산광역시 중구 학산동 47-10 신중앙시장,울산광역시 중구 구교로 35,울산광역시,중구,매일,378,1997,축산물+수산물+의류+가정용품,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,35.55546763,129.3284115,052-297-1472
a52010019,구역전전통시장,울산광역시 중구 학산동 61-9,울산광역시 중구 구역전길 8 학산동 ,울산광역시,중구,매일,48,2011,농산물+축산물+가공식품+의류,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,35.55590905,129.3279501,052-297-1641
a52010003,구역전시장,울산광역시 중구 학성동 432-438,울산광역시 중구 구역전길 24-2 학성동 ,울산광역시,중구,매일,65,1978,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,35.55730008,129.3284203,052-282-4235
a52010014,학성새벽시장,울산광역시 중구 학성동 359-2,울산광역시 중구 새벽시장3길 23,울산광역시,중구,매일,170,1974,농산물+축산물+수산물+가공식품+의류+가정용품+음식점,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,35.55664606,129.3326873,052-298-3619
a52010015,학성종합시장,울산광역시 중구 학성동 467-1,울산광역시 중구 새치로 28,울산광역시,중구,매일,32,1983,축산물+가공식품+가정용품+음식점,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,35.55441933,129.3320409,
a33030006,강릉성남시장,강원도 강릉시 성남동 54-10,강원도 강릉시 중앙시장1길 16,강원도,강릉시,매일,128,2008,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,37.75344795,128.8992217,033-647-0006
a33030001,강릉동부시장,강원도 강릉시 옥천동 223,강원도 강릉시 옥천로 48,강원도,강릉시,매일,147,1977,농산물+가공식품+의류+음식점,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,Y,Y,Y,37.7600498,128.9006624,
a33030002,강릉서부시장,강원도 강릉시 용강동 29,강원도 강릉시 임영로 155번길 6,강원도,강릉시,매일,150,1977,농산물+축산물+수산물+신발+가정용품+음식점,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,37.75505954,128.8907988,033-648-9136
a33030007,주문진건어물시장,강원도 강릉시 주문리 312-708,강원도 강릉시 주문진읍 해안로1748,강원도,강릉시,매일,98,2008,수산물+가공식품,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,37.89114842,128.8287555,033-661-9599
a33030004,주문진수산시장,강원도 강릉시 주문진읍 주문리 312-439,강원도 강릉시 주문진읍 시장2길 4,강원도,강릉시,매일,52,1988,수산물+음식점,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,37.89097097,128.8280009,033-661-7302
a33030005,주문진종합시장,강원도 강릉시 주문진읍 주문리 321-14,강원도 강릉시 주문진읍 구시장길 11-3,강원도,강릉시,매일,88,2006,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,37.89143538,128.8269078,033-662-2180
a33030008,주문진좌판풍물시장,강원도 강릉시 주문진읍 주문리 312-713,강원도 강릉시 주문진읍 해안로 1758-10,강원도,강릉시,매일,145,2021,수산물,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,37.89171625,128.8293151,033-6629-2920
a33400001,간성전통시장,강원도 고성군 간성읍 신안리 311-10,강원도 고성군 간성시장3길 7-2,강원도,고성군,2일+7일,66,1965,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+미용실,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,38.37994273,128.4694508,033-682-7885
a33400002,거진전통시장,강원도 고성군 거진리 272,강원도 고성군 거진시장길 15,강원도,고성군,1일+6일,61,1965,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점+미용실,Y,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,38.44783918,128.4539658,
a33040004,동해남부재래시장,강원도 동해시 동회동 442,강원도 동해시 청운1길 29,강원도,동해시,매일,208,1995,농산물+축산물+의류+가정용품+음식점,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,37.48761131,129.1035481,033-522-2100
a33040001,묵호시장,강원도 동해시묵호동 15-61,강원도 동해시 일출로 59-1,강원도,동해시,매일,125,1970,수산물+가공식품+음식점,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,37.55235235,129.1141946,
a33040005,묵호항 자연산 수산물 판매시장,강원도 동해시 묵호진동 15-128번지 외 4필지,강원도 동해시 일출로 15-128,강원도,동해시,매일,70,2011,수산물,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,37.55205496,129.1162115,
a33040002,동쪽바다중앙시장,강원도 동해시 발한동 7-1,강원도 동해시 중앙시장길 12,강원도,동해시,매일,210,1940,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,Y,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,37.55104769,129.1085683,033-532-3889
